Type	Time	Value	Data center
rtb.requests	1561407180	3491.586111	dc=A
rtb.requests	1561407540	3776.372222	dc=A
rtb.requests	1561407900	3815.736111	dc=A
rtb.requests	1561408200	3826.012778	dc=A
rtb.requests	1561408260	3852.993333	dc=A
rtb.requests	1561408620	3999.617064	dc=A
rtb.requests	1561408920	4024.697064	dc=A
rtb.requests	1561408980	3878.327222	dc=A
rtb.requests	1561409280	3882.021667	dc=A
rtb.requests	1561409340	3834.08	dc=A
rtb.requests	1561409700	3571.409127	dc=A
rtb.requests	1561409760	3465.300397	dc=A
rtb.requests	1561410060	2175.120833	dc=A
rtb.requests	1561410420	4068.865278	dc=A
rtb.requests	1561410780	4558.226389	dc=A
rtb.requests	1561410840	4562.596627	dc=A
rtb.requests	1561411080	4568.729405	dc=A
rtb.requests	1561411140	4359.253611	dc=A
rtb.requests	1561411440	4355.170833	dc=A
rtb.requests	1561411500	4379.004861	dc=A
rtb.requests	1561411860	4380.248413	dc=A
rtb.requests	1561412160	4398.892222	dc=A
rtb.requests	1561412220	4327.097778	dc=A
rtb.requests	1561412580	4305.392064	dc=A
rtb.requests	1561412940	4070.671296	dc=A
rtb.requests	1561413300	4014	dc=A
rtb.requests	1561413660	2397.130556	dc=A
rtb.requests	1561414020	3403.666667	dc=A
rtb.requests	1561414380	4166.733333	dc=A
rtb.requests	1561414740	3874.795833	dc=A
rtb.requests	1561415100	3765.506944	dc=A
rtb.requests	1561415460	3916.6375	dc=A
rtb.requests	1561415760	3929.958611	dc=A
rtb.requests	1561415820	3742.797963	dc=A
rtb.requests	1561416180	4042.779233	dc=A
rtb.requests	1561416480	4069.674074	dc=A
rtb.requests	1561416540	3898.794444	dc=A
rtb.requests	1561416900	3670.624206	dc=A
rtb.requests	1561417260	2091.444444	dc=A
rtb.requests	1561417620	3075.608333	dc=A
rtb.requests	1561417980	3638.394444	dc=A
rtb.requests	1561418340	3902.611111	dc=A
rtb.requests	1561418700	3917.311111	dc=A
rtb.requests	1561419060	3992.813889	dc=A
rtb.requests	1561419420	3910.236111	dc=A
rtb.requests	1561419780	3966	dc=A
rtb.requests	1561420140	3949.67037	dc=A
rtb.requests	1561420500	3640.808333	dc=A
rtb.requests	1561420860	2756.583333	dc=A
rtb.requests	1561421220	4141.080556	dc=A
rtb.requests	1561421580	4583.4	dc=A
rtb.requests	1561421880	4585.859444	dc=A
rtb.requests	1561421940	4292.837222	dc=A
rtb.requests	1561422300	4618.699206	dc=A
rtb.requests	1561422660	4701.216667	dc=A
rtb.requests	1561423020	4483.786111	dc=A
rtb.requests	1561423380	4593.702778	dc=A
rtb.requests	1561423680	4622.207778	dc=A
rtb.requests	1561423740	4410.418889	dc=A
rtb.requests	1561424100	4092.772222	dc=A
rtb.requests	1561424460	2375.227778	dc=A
rtb.requests	1561424820	3523.45	dc=A
rtb.requests	1561425180	3770.477778	dc=A
rtb.requests	1561425540	3741.877778	dc=A
rtb.requests	1561425840	3770.168333	dc=A
rtb.requests	1561425900	3674.96	dc=A
rtb.requests	1561426260	3759.547619	dc=A
rtb.requests	1561426620	3671.308333	dc=A
rtb.requests	1561426680	3674.028968	dc=A
rtb.requests	1561426980	3643.536944	dc=A
rtb.requests	1561427340	3726.1375	dc=A
rtb.requests	1561427700	3602.393056	dc=A
rtb.requests	1561428060	2673.426852	dc=A
rtb.requests	1561428420	3445.752778	dc=A
rtb.requests	1561428780	3669.958333	dc=A
rtb.requests	1561429140	3880.711111	dc=A
rtb.requests	1561429200	3873.815079	dc=A
rtb.requests	1561429500	3527.379444	dc=A
rtb.requests	1561429860	4036.766944	dc=A
rtb.requests	1561429920	3988.368452	dc=A
rtb.requests	1561430220	3668.001667	dc=A
rtb.requests	1561430580	4240.158333	dc=A
rtb.requests	1561430940	4015.188889	dc=A
rtb.requests	1561431300	3700.725	dc=A
rtb.requests	1561431360	3519.296429	dc=A
rtb.requests	1561431660	3075.804762	dc=A
rtb.requests	1561431720	3022.265079	dc=A
rtb.requests	1561432020	3867.041667	dc=A
rtb.requests	1561432380	4229.672778	dc=A
rtb.requests	1561432440	4139.798016	dc=A
rtb.requests	1561432740	4175.588889	dc=A
rtb.requests	1561433100	4067.666111	dc=A
rtb.requests	1561433460	3985.858333	dc=A
rtb.requests	1561433820	4030.644444	dc=A
rtb.requests	1561433880	4007.489683	dc=A
rtb.requests	1561434180	4106.127222	dc=A
rtb.requests	1561434540	3965.418889	dc=A
rtb.requests	1561434600	3928.434127	dc=A
rtb.requests	1561434900	3555.925556	dc=A
rtb.requests	1561435260	2710.347222	dc=A
rtb.requests	1561435560	2791.014444	dc=A
rtb.requests	1561435620	3517.829722	dc=A
rtb.requests	1561435980	4079.008532	dc=A
rtb.requests	1561436340	3842.488889	dc=A
rtb.requests	1561436640	3863.089444	dc=A
rtb.requests	1561436700	3464.642222	dc=A
rtb.requests	1561437060	3501.174008	dc=A
rtb.requests	1561437420	3263.018056	dc=A
rtb.requests	1561437480	3197.859325	dc=A
rtb.requests	1561437780	3325.422778	dc=A
rtb.requests	1561438140	3281.219444	dc=A
rtb.requests	1561438500	3195.525	dc=A
rtb.requests	1561438560	3168.611111	dc=A
rtb.requests	1561438860	2029.758333	dc=A
rtb.requests	1561438920	1924.769048	dc=A
rtb.requests	1561439220	2936.305159	dc=A
rtb.requests	1561439280	3149.873016	dc=A
rtb.requests	1561439520	3158.076905	dc=A
rtb.requests	1561439580	3309.02	dc=A
rtb.requests	1561439940	3314.105952	dc=A
rtb.requests	1561440300	3278.725	dc=A
rtb.requests	1561440660	3220.482222	dc=A
rtb.requests	1561441020	3223.611111	dc=A
rtb.requests	1561441380	3371.105556	dc=A
rtb.requests	1561441740	3512.947222	dc=A
rtb.requests	1561441800	3379.512698	dc=A
rtb.requests	1561442100	2888.967593	dc=A
rtb.requests	1561442460	2711.681481	dc=A
rtb.requests	1561442520	2484.301984	dc=A
rtb.requests	1561442760	2519.73754	dc=A
rtb.requests	1561442820	2968.205476	dc=A
rtb.requests	1561443180	3418.332547	dc=A
rtb.requests	1561443240	3378.670166	dc=A
rtb.requests	1561443540	3194.877222	dc=A
rtb.requests	1561443900	3275.385556	dc=A
rtb.requests	1561443960	3215.75119	dc=A
rtb.requests	1561444380	3281.622718	dc=A
rtb.requests	1561444440	3299.11088	dc=A
rtb.requests	1561444680	3315.965463	dc=A
rtb.requests	1561444740	3218.434907	dc=A
rtb.requests	1561444800	3381.995556	dc=A
rtb.requests	1561445040	3363.502778	dc=A
rtb.requests	1561445100	3374.013333	dc=A
rtb.requests	1561445160	3303.4175	dc=A
rtb.requests	1561445400	3296.759167	dc=A
rtb.requests	1561445460	3266.3275	dc=A
rtb.requests	1561445520	3435.767778	dc=A
rtb.requests	1561445820	3314.027698	dc=A
rtb.requests	1561445880	2789.433333	dc=A
rtb.requests	1561446180	2712.389683	dc=A
rtb.requests	1561446240	2464.016667	dc=A
rtb.requests	1561446540	2931.167778	dc=A
rtb.requests	1561446600	3410.065278	dc=A
rtb.requests	1561446900	3633.289167	dc=A
rtb.requests	1561446960	3579.204444	dc=A
rtb.requests	1561447200	3593.332222	dc=A
rtb.requests	1561447260	3429.643889	dc=A
rtb.requests	1561447320	3456.643889	dc=A
rtb.requests	1561447620	3549.451429	dc=A
rtb.requests	1561447680	3574.913492	dc=A
rtb.requests	1561447740	3569.561905	dc=A
rtb.requests	1561447980	3586.734921	dc=A
rtb.requests	1561448040	3395.125556	dc=A
rtb.requests	1561448340	3435.063333	dc=A
rtb.requests	1561448400	3511.961508	dc=A
rtb.requests	1561448700	3279.469365	dc=A
rtb.requests	1561448760	3578.212222	dc=A
rtb.requests	1561449060	3606.6	dc=A
rtb.requests	1561449120	3611.223148	dc=A
rtb.requests	1561449420	3105.727037	dc=A
rtb.requests	1561449480	2687.854815	dc=A
rtb.requests	1561449780	2624.118704	dc=A
rtb.requests	1561449840	2579.217063	dc=A
rtb.requests	1561450140	3131.347619	dc=A
rtb.requests	1561450200	3623.133333	dc=A
rtb.requests	1561450500	3803.450556	dc=A
rtb.requests	1561450560	3808.583889	dc=A
rtb.requests	1561450860	3981.292222	dc=A
rtb.requests	1561450920	3978.715476	dc=A
rtb.requests	1561451220	4071.411667	dc=A
rtb.requests	1561451280	4072.156111	dc=A
rtb.requests	1561451580	3884.833333	dc=A
rtb.requests	1561451640	3983.275	dc=A
rtb.requests	1561451940	4074.291667	dc=A
rtb.requests	1561452000	3864.511508	dc=A
rtb.requests	1561452300	4039.407857	dc=A
rtb.requests	1561452360	3675.120556	dc=A
rtb.requests	1561452660	3663.184444	dc=A
rtb.requests	1561452720	3715.176111	dc=A
rtb.requests	1561453020	3705.420556	dc=A
rtb.requests	1561453080	3204.285714	dc=A
rtb.requests	1561453140	3055.131746	dc=A
rtb.requests	1561453380	2894.469048	dc=A
rtb.requests	1561453440	2932.848333	dc=A
rtb.requests	1561453500	2998.773333	dc=A
rtb.requests	1561453740	3176.051667	dc=A
rtb.requests	1561453800	3545.198889	dc=A
rtb.requests	1561453860	3716.515238	dc=A
rtb.requests	1561454040	3746.820238	dc=A
rtb.requests	1561454100	3794.030794	dc=A
rtb.requests	1561454160	3773.280556	dc=A
rtb.requests	1561454460	3817.210952	dc=A
rtb.requests	1561454520	3823.116667	dc=A
rtb.requests	1561454820	3856.328254	dc=A
rtb.requests	1561454880	3825.498889	dc=A
rtb.requests	1561455180	3888.487778	dc=A
rtb.requests	1561455240	3687.526667	dc=A
rtb.requests	1561455540	3656.793333	dc=A
rtb.requests	1561455600	3670.680159	dc=A
rtb.requests	1561455660	3660.348413	dc=A
rtb.requests	1561455900	3666.925476	dc=A
rtb.requests	1561455960	3400.419444	dc=A
rtb.requests	1561456260	3498.075	dc=A
rtb.requests	1561456320	3234.544444	dc=A
rtb.requests	1561456620	3214.391667	dc=A
rtb.requests	1561456680	3023.091667	dc=A
rtb.requests	1561456740	2904.126984	dc=A
rtb.requests	1561456980	2714.690873	dc=A
rtb.requests	1561457040	3075.159524	dc=A
rtb.requests	1561457100	3091.201984	dc=A
rtb.requests	1561457340	3684.90254	dc=A
rtb.requests	1561457400	4173.321797	dc=A
rtb.requests	1561457640	4186.534574	dc=A
rtb.requests	1561457700	4155.482273	dc=A
rtb.requests	1561457760	4092.477828	dc=A
rtb.requests	1561458060	4279.947511	dc=A
rtb.requests	1561458120	4747.454365	dc=A
rtb.requests	1561458420	4905.448016	dc=A
rtb.requests	1561458480	4782.680159	dc=A
rtb.requests	1561458780	4735.337778	dc=A
rtb.requests	1561458840	4523.537778	dc=A
rtb.requests	1561459140	4340.571111	dc=A
rtb.requests	1561459200	4334.738294	dc=A
rtb.requests	1561459380	4092.291667	dc=A
rtb.requests	1561459740	3885.962963	dc=A
rtb.requests	1561460100	3582.919444	dc=A
rtb.requests	1561460460	2427.144444	dc=A
rtb.requests	1561460520	2073.266667	dc=A
rtb.requests	1561460820	3079.823333	dc=A
rtb.requests	1561461180	3368.986111	dc=A
rtb.requests	1561461540	3506.422222	dc=A
rtb.requests	1561461600	3459.011905	dc=A
rtb.requests	1561461900	3236.581389	dc=A
rtb.requests	1561462260	3252.988333	dc=A
rtb.requests	1561462320	3229.172222	dc=A
rtb.requests	1561462620	2903.816111	dc=A
rtb.requests	1561462980	2710.230556	dc=A
rtb.requests	1561463340	2619.283333	dc=A
rtb.requests	1561463700	2436.269444	dc=A
rtb.requests	1561464060	1626.605556	dc=A
rtb.requests	1561464420	2163.197222	dc=A
rtb.requests	1561464720	2189.890556	dc=A
rtb.requests	1561464780	2184.676667	dc=A
rtb.requests	1561465080	2165.766111	dc=A
rtb.requests	1561465140	2206.153968	dc=A
rtb.requests	1561465440	2211.153968	dc=A
rtb.requests	1561465500	2138.627778	dc=A
rtb.requests	1561465860	2186.184524	dc=A
rtb.requests	1561466160	2187.208333	dc=A
rtb.requests	1561466220	1914.975	dc=A
rtb.requests	1561466520	1912.8	dc=A
rtb.requests	1561466580	1922.727579	dc=A
rtb.requests	1561466940	1918.66131	dc=A
rtb.requests	1561467300	1871.856944	dc=A
rtb.requests	1561467360	1839.293452	dc=A
rtb.requests	1561467660	1585.646667	dc=A
rtb.requests	1561468020	1729.025	dc=A
rtb.requests	1561468380	1753.308333	dc=A
rtb.requests	1561468740	1787.038889	dc=A
rtb.requests	1561469100	1743.32037	dc=A
rtb.requests	1561469460	1585.011111	dc=A
rtb.requests	1561469820	1662.766667	dc=A
rtb.requests	1561470180	1545.727778	dc=A
rtb.requests	1561470540	1512.775	dc=A
rtb.requests	1561470900	1555.663889	dc=A
rtb.requests	1561471260	1297.297222	dc=A
rtb.requests	1561471620	1471.194444	dc=A
rtb.requests	1561471920	1483.665	dc=A
rtb.requests	1561471980	1568.54	dc=A
rtb.requests	1561472340	1608.965476	dc=A
rtb.requests	1561472640	1620.441667	dc=A
rtb.requests	1561472700	1514.008333	dc=A
rtb.requests	1561473060	1596.647222	dc=A
rtb.requests	1561473420	1605.338889	dc=A
rtb.requests	1561473780	1592.069444	dc=A
rtb.requests	1561474140	1616.268056	dc=A
rtb.requests	1561474500	1717.230556	dc=A
rtb.requests	1561474860	1219.941667	dc=A
rtb.requests	1561475220	1567.783333	dc=A
rtb.requests	1561475580	1783.008333	dc=A
rtb.requests	1561475940	1706.665278	dc=A
rtb.requests	1561476300	1828.831944	dc=A
rtb.requests	1561476360	1831.82877	dc=A
rtb.requests	1561476600	1836.12377	dc=A
rtb.requests	1561476660	1793.758056	dc=A
rtb.requests	1561477020	1979.705291	dc=A
rtb.requests	1561477320	1988.674815	dc=A
rtb.requests	1561477380	1953.469259	dc=A
rtb.requests	1561477680	1959.128148	dc=A
rtb.requests	1561477740	2228.893889	dc=A
rtb.requests	1561478100	2425.422222	dc=A
rtb.requests	1561478460	1476.111111	dc=A
rtb.requests	1561478820	2170.638889	dc=A
rtb.requests	1561479120	2180.041111	dc=A
rtb.requests	1561479180	2405.632778	dc=A
rtb.requests	1561479540	2618.722619	dc=A
rtb.requests	1561479900	2625.902778	dc=A
rtb.requests	1561480260	2780.419444	dc=A
rtb.requests	1561480620	2835.977778	dc=A
rtb.requests	1561480980	3001.755556	dc=A
rtb.requests	1561481340	3228.983333	dc=A
rtb.requests	1561481400	3229.209921	dc=A
rtb.requests	1561481700	3167.557143	dc=A
rtb.requests	1561481760	3154.905556	dc=A
rtb.requests	1561482060	2285.472778	dc=A
rtb.requests	1561482420	3270.733333	dc=A
rtb.requests	1561482780	3889.794444	dc=A
rtb.requests	1561483080	3906.505556	dc=A
rtb.requests	1561483140	4044.518981	dc=A
rtb.requests	1561483500	4296.902778	dc=A
rtb.requests	1561483860	4397.85	dc=A
rtb.requests	1561484160	4414.863889	dc=A
rtb.requests	1561484220	4366.275	dc=A
rtb.requests	1561484580	4580.036508	dc=A
rtb.requests	1561484640	4585.028571	dc=A
rtb.requests	1561484940	4696.315278	dc=A
rtb.requests	1561485300	4008.390278	dc=A
rtb.requests	1561485660	1910.406944	dc=A
rtb.requests	1561486020	4659.734722	dc=A
rtb.requests	1561486380	4988.048611	dc=A
rtb.requests	1561486740	5388.925	dc=A
rtb.requests	1561487100	5273.844444	dc=A
rtb.requests	1561487400	5289.225	dc=A
rtb.requests	1561487460	5026.813889	dc=A
rtb.requests	1561487820	5518.393651	dc=A
rtb.requests	1561488180	4882.255556	dc=A
rtb.requests	1561488480	4893.457778	dc=A
rtb.requests	1561488540	5289.155	dc=A
rtb.requests	1561488840	5276.482222	dc=A
rtb.requests	1561488900	4736.546111	dc=A
rtb.requests	1561489260	2110.404365	dc=A
rtb.requests	1561489560	2145.621032	dc=A
rtb.requests	1561489620	3840.013889	dc=A
rtb.requests	1561489980	4424.091468	dc=A
rtb.requests	1561490340	4337.330556	dc=A
rtb.requests	1561490700	4704.422222	dc=A
rtb.requests	1561491060	4453.883333	dc=A
rtb.requests	1561491420	4439.394444	dc=A
rtb.requests	1561491720	4450.794444	dc=A
rtb.requests	1561491780	4457.377778	dc=A
rtb.requests	1561492140	4556.588095	dc=A
rtb.requests	1561492500	4367.616667	dc=A
rtb.requests	1561492860	2428.680556	dc=A
rtb.requests	1561493220	4031.008333	dc=A
rtb.requests	1561493580	4432.455556	dc=A
rtb.requests	1561493940	4499.677778	dc=A
rtb.requests	1561494300	4648.358333	dc=A
rtb.requests	1561494600	4660.077778	dc=A
rtb.requests	1561494660	4601.811111	dc=A
rtb.requests	1561495020	5014.963889	dc=A
rtb.requests	1561495380	4381.791667	dc=A
rtb.requests	1561495680	4415.186667	dc=A
rtb.requests	1561495740	4467.747778	dc=A
rtb.requests	1561496100	3742.422222	dc=A
rtb.requests	1561496460	2501.713889	dc=A
rtb.requests	1561496820	4673.336111	dc=A
rtb.requests	1561497180	4964.65	dc=A
rtb.requests	1561497540	5067.252778	dc=A
rtb.requests	1561497900	5062.297222	dc=A
rtb.requests	1561498260	5120.897222	dc=A
rtb.requests	1561498620	4797.030556	dc=A
rtb.requests	1561498980	5022.577778	dc=A
rtb.requests	1561499280	5050.177222	dc=A
rtb.requests	1561499340	4966.427222	dc=A
rtb.requests	1561499700	4881.87619	dc=A
rtb.requests	1561500060	4049.266667	dc=A
rtb.requests	1561500420	4295.733333	dc=A
rtb.requests	1561500780	4268.188889	dc=A
rtb.requests	1561501140	4647.808333	dc=A
rtb.requests	1561501500	4550.152778	dc=A
rtb.requests	1561501860	4640.888889	dc=A
rtb.requests	1561501920	4619.782143	dc=A
rtb.requests	1561502220	4510.004444	dc=A
rtb.requests	1561502580	4441.038889	dc=A
rtb.requests	1561502880	4453.566111	dc=A
rtb.requests	1561502940	4425.268889	dc=A
rtb.requests	1561503300	3970.762698	dc=A
rtb.requests	1561503660	2813.080556	dc=A
rtb.requests	1561504020	4271.908333	dc=A
rtb.requests	1561504380	4714.136111	dc=A
rtb.requests	1561504740	5060.066667	dc=A
rtb.requests	1561505100	5235.738889	dc=A
rtb.requests	1561505460	5185.444444	dc=A
rtb.requests	1561505520	5148.887302	dc=A
rtb.requests	1561505820	5234.00119	dc=A
rtb.requests	1561505880	5360.480556	dc=A
rtb.requests	1561506180	5348.268333	dc=A
rtb.requests	1561506540	5128.497222	dc=A
rtb.requests	1561506900	5238.627778	dc=A
rtb.requests	1561507260	4180.158333	dc=A
rtb.requests	1561507620	5389.827778	dc=A
rtb.requests	1561507980	5503.630556	dc=A
rtb.requests	1561508340	5521.663889	dc=A
rtb.requests	1561508700	5861.477778	dc=A
rtb.requests	1561508760	5815.353571	dc=A
rtb.requests	1561509060	5450.051111	dc=A
rtb.requests	1561509120	5482.187222	dc=A
rtb.requests	1561509420	5413.545	dc=A
rtb.requests	1561509780	5292.327778	dc=A
rtb.requests	1561510140	5389.061111	dc=A
rtb.requests	1561510500	5369.375	dc=A
rtb.requests	1561510560	5198.42381	dc=A
rtb.requests	1561510860	3938.642619	dc=A
rtb.requests	1561510920	3913.075556	dc=A
rtb.requests	1561511220	4397.616111	dc=A
rtb.requests	1561511280	4439.755	dc=A
rtb.requests	1561511520	4469.518889	dc=A
rtb.requests	1561511580	4431.253889	dc=A
rtb.requests	1561511940	4799.164683	dc=A
rtb.requests	1561512300	4780.35	dc=A
rtb.requests	1561512360	4518.689286	dc=A
rtb.requests	1561512660	4623.850635	dc=A
rtb.requests	1561512720	4692.524444	dc=A
rtb.requests	1561513020	4488.883611	dc=A
rtb.requests	1561513380	4484.123611	dc=A
rtb.requests	1561513740	4647.154167	dc=A
rtb.requests	1561513800	4414.652717	dc=A
rtb.requests	1561514100	3868.627063	dc=A
rtb.requests	1561514160	3693.276667	dc=A
rtb.requests	1561514460	2605.603889	dc=A
rtb.requests	1561514520	2480.84	dc=A
rtb.requests	1561514820	3900.117778	dc=A
rtb.requests	1561514880	4232.773413	dc=A
rtb.requests	1561515180	4325.632222	dc=A
rtb.requests	1561515540	4476.025	dc=A
rtb.requests	1561515600	4415.146429	dc=A
rtb.requests	1561515900	4395.47	dc=A
rtb.requests	1561516260	4508.930185	dc=A
rtb.requests	1561516320	4411.927646	dc=A
rtb.requests	1561516620	4435.74209	dc=A
rtb.requests	1561516680	4478.257963	dc=A
rtb.requests	1561516980	4478.822407	dc=A
rtb.requests	1561517340	4528.516296	dc=A
rtb.requests	1561517400	4445.122487	dc=A
rtb.requests	1561517700	4050.250265	dc=A
rtb.requests	1561517760	4024.051852	dc=A
rtb.requests	1561518060	2769.997222	dc=A
rtb.requests	1561518120	2699.583333	dc=A
rtb.requests	1561518420	4106.766667	dc=A
rtb.requests	1561518480	4420.965079	dc=A
rtb.requests	1561518780	4665.148413	dc=A
rtb.requests	1561518840	4658.127778	dc=A
rtb.requests	1561519140	4840.37	dc=A
rtb.requests	1561519200	4852.940476	dc=A
rtb.requests	1561519500	4692.275556	dc=A
rtb.requests	1561519860	4863.355556	dc=A
rtb.requests	1561519920	4841.765079	dc=A
rtb.requests	1561520220	4722.965079	dc=A
rtb.requests	1561520280	4722.103968	dc=A
rtb.requests	1561520520	4734.573413	dc=A
rtb.requests	1561520580	4704.985	dc=A
